id,class,UsingIPAddress1,URLlengthRule1,TinyService,checkArrobaURL,checkRedirectURL,checkDashDomain,checkSubDomainMulSubDomain,checkHTTPSDomainURL,GoogleIndex,StatisticalReports,SSLFinal_state2,AgeSSL2,numDotsURL,NumDotSubDomain,pathLevelURL,URLlength,NumDashURL,NumDashDomain,checkTildeSymbolURL,NumUnderscoreURL,NumPercentURL,NumAmpersandURL,QueryComponents,NumHashURL,NumNumericCharsURL,NoHTTPS,DomainInSubdomains,DomainInPaths,HostnameLenth,PathLength,QueryLength,NumSensitiveWords,NumArrobaURL,KnowLTD,get_PositionTLD,BrandNameURL,numDots_URLRule4,SpecialSymbol4,URLlengthRule4,SuspiciousInURL,httpCountInURL,BrandNameDomain,NumNumericChars_Path,NumNumericChars_Domain,NumNumericChars_Subdomain,RandomDomain,RandomString,DomainLength,SubdomainLength,checkWWW,checkCOM,numInterrogation,numBar,numEqual,numArroba,checkAlexa,RawWordCount,AvaregeWordLength,LongestWordLength,ShortestWordLength,StandardDerivation,AdjacentWordCount,AverageAdjacentWordLength,SeparatedWordCount,OtherWordsCount,RandomWordCount,KeywordCount,BrandNameCount,TargetBrandNameCount,TargetKeywordCount,SimilarBrandNameCount,SimilarKeywordCount,ConsecutiveCharacterRepeat,URLofAnchorRule1,statusBarCost,SubmittingEmailTo,DisablingRightClick,ServerFormHandler,EmbeddedBrandName,URLofAnchorCat,InsecureForm,RelativeFormAction,ExtFormAction,AbnormalFormAction,FrequentDomainNameMismatch,PopUpWindow,ImagesOnlyInForm,PctExtResourceUrls,IframeOrFrame,LinksMetaScript,checkTitle,FakeLoginForm,Copied_CSS,IdentityKeywords,URLofAnchorRule4,CheckDataURI,ForeignhyperlinksRule1,FaviconD,Foreignhyperlinks,Numberofwebpages,ForeignhyperlinksRule4,Nohyperlinkfeature,Copyrightfeatures,LinksMetaScriptRule1,IFrameRedFrameBorder,IFrameExternalSRC,NumberRedirect
92,1,0,0,0,0,0,0,0,0,1,0,1,-1,2,0,1,34,0,0,0,0,0,0,0,0,3,0,0,0,21,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1,13,8,0,0,0,3,0,0,0,5,5.8,13,0,4.445222154178574,57,5.087719298245614,6,7,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,1,0.375,1,0,0,1,1,1,2,1,1.0,15,1,1,1,1,0,0,0
94,1,0,0,0,0,0,0,0,0,1,0,1,-1,2,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,9,7,0,0,0,3,0,0,1,5,5.0,9,0,3.1622776601683795,28,5.0,2,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7179487179487181,0,0,0,0,0,0,1,0.7179487179487181,0,0.8837209302325582,1,0,0,0,1,1,2,0,1.0,273,1,1,1,2,0,0,0
99,1,0,1,0,0,0,0,0,0,1,0,1,731,4,0,3,58,0,0,0,0,0,0,0,0,0,0,0,1,17,29,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,14,3,0,0,0,5,0,0,1,8,6.25,14,3,3.561951712193752,78,6.666666666666668,2,7,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0.676056338028169,0,0,0,0,0,0,1,0.676056338028169,1,0.5,1,0,1,1,1,0,2,1,1.0,80,1,1,1,1,0,0,0
103,1,0,2,0,0,0,0,0,0,0,0,1,365,1,0,4,89,1,0,0,0,0,0,0,0,21,0,0,0,23,55,0,0,0,1,1,0,0,1,1,0,0,0,21,0,0,0,1,23,0,0,0,0,6,0,0,1,7,11.714285714285715,32,0,10.739969216692858,340,8.294117647058824,12,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0.0,0,0.5,1,1,0,1,0,0,2,2,1.0,3,1,1,1,1,0,0,0
105,1,0,0,0,0,0,0,0,0,1,0,1,90,2,0,4,48,1,0,0,0,0,0,0,0,0,0,0,0,9,24,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,1,0,6,0,0,1,8,5.0,11,0,3.3911649915626336,73,5.410958904109589,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0.0,0,0.5,1,1,1,1,0,0,2,2,1.0,1,1,1,1,1,0,0,0
107,1,0,2,0,0,0,0,0,0,1,0,1,90,3,0,6,163,0,0,0,0,0,2,3,0,45,0,0,1,9,42,98,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,9,0,0,0,1,8,3,0,1,16,9.1875,40,2,10.725080127905805,235,6.706382978723402,4,11,5,1,0,0,1,0,0,0,2,0,0,0,0,0,1.0,1,1,0,0,0,0,0,1.0,0,0.5555555555555556,1,0,0,1,1,0,2,0,1.0,15,1,1,1,1,0,0,0
109,1,0,2,0,0,0,0,0,0,0,0,1,731,2,0,7,106,1,0,0,0,0,0,0,0,20,0,0,0,14,80,0,0,0,1,1,0,0,1,1,0,0,0,20,0,0,0,1,11,3,0,0,0,9,0,0,1,11,8.636363636363637,32,3,7.865606689572097,117,5.461538461538462,7,19,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0.4117647058823529,1,1,0,0,0,0,0,0.4117647058823529,1,0.3,1,1,0,1,1,0,2,2,1.0,82,1,1,1,1,0,0,0
110,1,0,0,0,0,0,1,0,0,0,0,1,698,2,0,1,35,1,1,0,0,0,0,0,0,0,0,0,0,21,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,15,6,0,0,0,3,0,0,1,5,6.0,15,0,5.019960159204453,0,0.0,0,0,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0.9166666666666666,1,1,0,0,0,0,0,0.9166666666666666,1,0.55,1,0,0,0,1,0,2,0,1.0,28,1,1,1,1,0,0,0
111,1,0,1,0,0,0,1,0,0,0,0,1,90,2,0,1,68,1,1,0,0,0,0,0,0,4,0,0,0,33,23,0,0,0,1,1,0,0,1,0,0,0,0,4,0,0,0,1,16,17,0,0,0,3,0,0,1,5,12.6,22,3,7.3375745311376575,225,7.511111111111113,7,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,0.0,1,0,0,-1,0,0,0,2,0.0,0,0,0,1,0,0,0,0
114,1,0,2,0,0,0,0,1,0,1,0,1,90,9,7,1,82,0,0,0,0,0,0,0,0,6,0,1,0,70,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,6,0,1,8,62,0,0,0,3,0,0,1,12,5.833333333333332,27,0,6.780281868935997,21,4.666666666666667,2,4,5,1,0,0,1,2,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,0.0,1,0,0,1,0,0,0,2,0.0,0,0,0,1,0,0,0,0
115,1,0,0,1,0,0,0,0,0,1,0,1,730,1,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,14,0,0,0,0,3,0,0,1,4,5.75,14,0,5.2141634036535525,78,6.666666666666668,5,11,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0.10752688172043012,0,0,1,0,1,0,0,0.10752688172043012,1,0.1590909090909091,1,1,1,0,0,0,1,0,0.25882352941176473,170,0,1,1,0,0,0,0
118,1,0,0,0,0,0,0,0,0,1,0,1,821,2,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,13,0,0,0,2,0,0,0,4,7.0,13,3,3.6742346141747673,66,6.333333333333332,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,1,0,0,0.5,1,0.4642857142857143,1,1,0,1,1,0,2,2,0.9583333333333334,24,1,1,1,1,0,0,0
120,1,0,2,0,0,0,0,0,0,1,0,1,368,1,0,6,77,1,0,0,0,0,0,0,0,0,0,0,0,23,42,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,23,0,0,0,0,8,0,0,1,9,7.555555555555554,23,0,6.238075043385866,304,8.644736842105264,7,19,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1.0,1,1,0,0,0,0,0,1.0,1,0.16666666666666666,1,0,0,1,1,0,2,0,1.0,10,1,1,1,0,0,0,0
121,1,0,1,0,0,0,0,0,0,1,0,1,90,4,1,1,72,3,3,0,0,0,0,0,0,0,0,0,1,43,13,0,2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,9,38,0,0,0,3,0,0,1,6,11.0,34,3,10.785793124908958,611,12.291325695581017,8,21,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0.0,1,0.7368421052631579,1,1,1,1,0,0,2,1,1.0,15,1,1,1,1,0,1,0
122,1,0,0,0,0,0,0,0,0,1,0,1,-1,2,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,11,4,0,0,0,3,0,0,0,5,4.6,11,0,3.6110940170535577,45,5.666666666666668,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0.0,1,0.8064516129032258,1,0,1,0,0,0,2,1,1.0,20,1,1,1,1,0,1,0
124,1,0,2,0,0,0,0,0,0,0,0,1,-1,5,2,2,90,0,0,0,0,0,0,0,0,34,0,0,1,15,60,0,0,0,0,1,1,1,0,1,0,0,0,34,0,0,1,1,6,13,0,0,0,4,0,0,1,9,9.0,50,2,14.544949486180954,0,0.0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0.0,0,0.0,1,0,0,1,0,0,2,2,1.0,2,1,1,1,0,0,0,0
125,1,0,1,0,0,0,1,0,0,1,0,1,1825,3,1,2,75,1,1,0,0,0,0,0,0,16,0,0,0,22,41,0,3,0,0,1,0,0,1,1,1,0,0,16,0,0,0,1,6,16,0,1,0,4,1,0,1,8,8.375,29,1,8.199657005021612,114,5.728070175438598,7,20,2,3,0,0,2,0,0,0,2,0,0,0,2,0,1.0,1,1,0,0,0,0,0,1.0,0,0.5428571428571428,1,0,0,1,1,0,2,0,1.0,28,1,1,1,1,0,0,0
130,1,0,0,0,0,0,0,0,0,1,0,1,-1,2,0,1,37,0,0,0,0,0,0,0,0,5,0,0,0,23,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,2,0,1,13,10,0,0,0,3,0,0,0,5,6.4,13,0,4.673328578219169,57,5.087719298245614,5,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,1,1,0,0,0,0,0,0.5,0,0.5,1,1,0,0,1,0,2,2,1.0,14,1,1,1,1,0,0,0
135,1,0,2,0,0,0,0,0,0,1,0,1,5479,5,0,5,197,5,0,0,0,23,1,2,1,68,0,0,1,25,105,52,0,0,1,1,0,1,1,1,0,0,0,46,0,0,0,1,10,15,0,0,1,7,2,0,0,16,11.3125,69,1,17.12351727157712,346,10.511560693641618,8,23,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0.0,0,0.0,1,1,0,1,0,1,2,2,1.0,2,1,1,1,0,0,0,0
136,1,0,1,0,0,0,0,0,0,1,0,1,90,3,0,6,59,0,0,0,0,0,0,0,0,0,0,0,0,12,33,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,9,3,0,0,0,8,0,0,1,11,4.363636363636363,9,0,3.053246477044848,49,4.857142857142857,2,3,4,1,0,0,1,0,0,0,2,0,0,0,0,0,1.0,1,1,0,0,0,0,0,1.0,0,0.5555555555555556,1,0,0,1,1,0,2,0,1.0,15,1,1,1,1,0,0,0
137,1,0,1,0,0,0,0,0,0,1,0,1,-1,4,2,1,57,0,0,0,0,0,0,0,0,3,0,0,0,39,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,15,24,0,0,0,3,0,0,1,7,7.142857142857142,15,0,4.1206300291017035,119,6.529411764705883,6,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0.0,0,0.4666666666666667,1,1,0,1,0,0,2,1,1.0,44,1,1,1,1,0,0,0
138,1,0,2,0,0,0,1,0,0,1,0,1,1825,3,1,2,80,1,1,0,0,0,0,0,0,21,0,0,0,22,46,0,3,0,0,1,0,0,1,1,1,0,0,21,0,0,0,1,6,16,0,1,0,4,1,0,1,8,9.0,34,1,9.785192895390463,114,5.728070175438598,7,20,2,3,0,0,2,0,0,0,2,0,0,0,2,0,1.0,1,1,0,0,0,0,0,1.0,0,0.5428571428571428,1,0,0,1,1,0,2,0,1.0,28,1,1,1,1,0,0,0
139,1,0,2,0,0,0,0,0,0,0,0,1,731,2,0,8,107,1,0,0,0,0,0,0,0,17,0,0,0,14,81,0,0,0,1,1,0,0,1,1,0,0,0,17,0,0,0,1,11,3,0,0,0,10,0,0,1,12,7.916666666666668,32,0,7.899982419108426,117,5.461538461538462,7,19,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0.4117647058823529,1,1,0,0,0,0,0,0.4117647058823529,1,0.3,1,1,0,1,1,0,2,2,1.0,82,1,1,1,1,0,0,0
141,1,0,2,0,0,0,0,0,0,0,0,1,90,4,0,5,81,0,0,0,0,0,0,0,0,0,0,0,1,14,53,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,14,0,0,0,0,7,0,0,1,9,8.0,18,2,4.853406592853679,243,7.22633744855967,5,10,1,2,0,0,2,0,0,0,2,0,0,0,2,0,1.0,1,1,0,0,0,0,0,1.0,0,0.5,1,0,1,0,1,0,2,0,1.0,16,1,1,1,1,0,0,0
142,1,0,0,1,0,0,0,0,0,1,0,1,5479,5,2,1,52,0,0,0,0,0,0,0,0,4,0,0,1,29,11,0,1,0,1,1,0,1,0,0,1,0,0,0,0,4,0,1,7,22,0,0,0,3,0,0,1,7,6.428571428571429,17,1,5.178448274397675,66,6.333333333333332,3,5,2,0,0,0,0,0,0,0,2,0,0,0,1,0,1.0,0,0,1,0,0,0,0,1.0,0,0.5,1,1,0,1,1,0,2,0,1.0,16,1,1,1,1,0,0,0
143,1,0,0,0,0,0,0,0,0,1,0,1,90,1,0,2,46,1,0,0,1,0,0,0,0,0,0,0,0,17,17,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,17,0,0,0,0,4,0,0,1,5,8.2,17,3,5.192301994298868,165,7.121212121212121,6,10,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1.0,1,1,0,0,0,0,0,1.0,0,0.6666666666666666,1,1,0,1,1,0,2,0,1.0,32,1,1,1,1,0,0,0
146,1,0,0,0,0,0,0,0,0,1,0,1,818,3,0,2,35,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,6,0,0,0,4,0,0,1,6,4.833333333333333,11,0,3.435921354681384,45,5.666666666666668,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032679738562091505,1,1,0,0,1,0,0,0.032679738562091505,0,0.3076923076923077,1,0,0,0,0,0,2,0,0.9780405405405406,592,1,1,1,1,0,0,0
150,1,0,1,0,0,0,0,0,0,0,0,1,-1,1,0,2,61,1,0,0,0,0,0,1,0,1,0,0,0,21,17,10,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,21,0,0,0,1,4,1,0,1,7,7.7142857142857135,21,1,6.0877930721892906,247,8.097165991902834,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0.0,0,0.5,1,1,0,1,0,0,2,2,1.0,51,1,1,1,1,0,0,0
151,1,0,0,0,0,0,0,0,0,0,0,1,731,2,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,3,0,0,1,5,4.4,7,2,1.743559577416269,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0.0,0,0.5,1,1,1,1,0,0,2,2,1.0,1,1,1,1,1,0,0,0
152,1,0,1,0,0,0,0,0,0,0,0,1,-1,4,1,4,72,1,1,0,0,0,0,0,0,0,0,0,1,29,27,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,8,25,0,0,0,6,0,0,1,10,6.2,21,3,5.1536394906900505,210,8.595238095238095,6,15,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0.016666666666666666,1,1,0,0,0,0,0,0.016666666666666666,1,0.7142857142857143,1,1,0,0,0,0,2,2,0.9583333333333334,96,1,1,0,1,0,1,0
155,1,0,2,0,0,0,0,0,0,1,0,1,730,5,0,4,110,1,0,0,0,0,1,2,0,14,0,0,1,10,51,36,0,0,1,1,0,1,1,1,0,0,0,14,0,0,0,1,7,3,0,0,1,6,2,0,1,14,6.857142857142858,20,1,5.248906591678239,106,7.377358490566037,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15976331360946747,1,1,0,0,0,0,0,0.15976331360946747,1,0.9064327485380116,1,1,1,0,0,0,2,1,0.7286432160804021,398,1,1,0,2,0,0,0
157,1,0,0,0,0,0,0,0,0,0,0,1,90,2,0,4,51,1,0,0,0,0,0,0,0,0,0,0,0,11,28,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,8,3,0,0,0,6,0,0,1,8,5.375,11,0,3.42554740151118,94,5.24468085106383,5,6,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0.875,1,1,0,0,0,0,0,0.875,0,0.6470588235294118,1,1,1,1,1,0,2,1,1.0,30,1,1,1,1,0,0,0
158,1,0,0,0,0,0,0,0,0,1,0,1,90,3,0,2,49,0,0,0,0,0,0,0,0,0,0,0,1,19,18,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,16,3,0,0,0,4,0,0,1,7,6.0,16,3,4.5669621037559365,133,6.842105263157895,5,11,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0.05803571428571429,0,0,0,0,0,0,0,0.05803571428571429,1,0.14285714285714285,1,0,0,0,0,0,2,2,0.6234817813765182,247,1,1,1,0,0,1,0
160,1,0,2,0,0,0,0,0,0,0,0,1,90,4,0,5,80,0,0,0,0,0,0,0,0,0,0,0,1,14,51,0,3,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,14,0,0,0,0,7,0,0,1,9,7.888888888888887,18,2,4.840671313509326,242,7.223140495867769,4,9,1,3,0,0,2,0,0,0,2,0,0,0,2,0,1.0,1,1,0,0,0,0,0,1.0,0,0.4,1,0,0,1,1,0,2,0,1.0,8,1,1,1,1,0,0,0
161,1,1,1,0,0,0,0,0,0,0,0,1,-1,5,3,4,64,2,0,0,0,0,0,0,0,18,0,0,1,13,44,0,0,0,0,1,1,1,1,0,0,0,0,8,10,0,0,1,13,0,0,0,0,6,0,0,1,11,4.818181818181818,10,2,2.4796693994519736,1,8.0,1,1,1,0,2,1,0,0,0,0,2,0,0,0,0,0,0.8846153846153846,0,0,0,0,0,0,1,0.8846153846153846,0,0.6666666666666666,1,0,0,1,1,0,2,0,1.0,183,1,1,1,1,0,0,0
163,1,0,2,0,0,0,0,0,0,1,0,1,730,2,0,1,132,0,0,0,0,0,4,5,0,28,0,0,0,12,1,105,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,4,8,0,0,1,3,5,0,0,13,9.153846153846152,23,0,6.596574330621027,140,5.428571428571429,4,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.4,1,0.35714285714285715,1,0,1,1,1,0,2,1,0.7692307692307693,13,1,1,1,1,0,0,0
164,1,0,0,0,0,0,0,0,0,1,0,1,-1,3,0,1,41,0,0,0,0,0,0,0,0,1,0,0,1,13,16,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,10,3,0,0,0,3,0,0,1,5,7.2,15,3,4.66476151587624,114,6.245614035087719,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,0.0,1,0,0,1,0,0,0,2,0.0,0,0,0,1,0,0,0,0
165,1,0,0,0,0,0,0,0,0,1,0,1,396,2,0,2,41,0,0,0,0,0,0,0,0,6,0,0,0,24,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5,0,1,12,12,0,0,0,4,0,0,0,6,5.833333333333332,12,1,4.6696419087073,56,6.017857142857142,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0.0,1,1.0,1,1,0,1,0,0,2,2,1.0,3,1,1,1,2,0,1,0
167,1,0,2,1,0,0,0,0,0,0,0,1,90,6,0,3,164,1,0,0,3,0,3,4,0,34,0,0,1,10,18,124,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,10,0,0,0,1,5,2,0,1,16,9.25,49,0,12.587195875174105,500,11.448,7,9,5,1,0,0,1,0,0,0,2,0,0,0,0,0,1.0,1,1,0,0,0,0,0,1.0,0,0.6666666666666666,1,1,0,1,1,0,2,1,1.0,20,1,1,1,1,0,0,0
168,1,0,0,0,0,0,0,0,0,1,0,1,-1,1,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,11,0,0,0,0,2,0,0,1,3,6.333333333333332,11,3,3.39934634239519,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1097560975609756,0,0,1,0,0,1,1,0.1097560975609756,1,0.5,1,1,0,1,0,0,2,2,0.9916666666666668,120,1,1,1,1,0,1,0
169,1,0,1,0,0,0,0,0,0,1,0,1,731,2,0,6,73,3,0,0,0,0,0,0,0,0,0,0,0,9,50,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,0,8,0,0,1,10,6.3,17,0,4.539823785126465,197,6.588832487309643,11,18,2,0,2,1,0,1,0,1,0,0,0,0,2,0,0.11864406779661014,1,1,0,0,0,0,0,0.11864406779661014,0,0.8148148148148148,1,0,0,1,0,0,2,0,1.0,87,1,1,1,1,0,0,0
170,1,0,0,0,0,0,0,0,0,1,0,1,-1,4,1,1,45,1,1,0,0,0,0,0,0,0,0,0,1,19,10,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,6,17,0,0,0,3,0,0,0,6,6.5,13,3,3.547299442298794,0,0.0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032786885245901634,1,1,0,0,0,0,0,0.032786885245901634,1,0.7142857142857143,1,1,0,0,0,0,2,2,0.9587628865979382,97,1,1,0,1,0,1,0
172,1,0,2,0,0,0,1,0,0,1,0,1,365,2,0,7,98,2,1,0,0,0,0,0,0,24,0,0,0,22,65,0,0,0,0,1,0,0,1,1,0,0,0,24,0,0,0,1,19,3,0,0,0,9,0,0,1,11,7.909090909090909,32,0,9.10997999653073,189,7.761904761904763,7,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2727272727272727,1,1,0,0,1,0,0,0.2727272727272727,1,0.3,1,0,1,0,0,0,1,0,0.3333333333333333,69,0,1,1,1,0,1,0
173,1,0,2,0,0,0,0,0,0,1,0,1,365,2,0,8,85,1,0,0,0,0,0,0,0,0,0,0,1,12,61,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,12,0,0,0,0,10,0,0,1,12,6.083333333333332,12,2,3.0402393911591163,100,5.85,4,7,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1,1,1,1,0,0,0,0.0,0,0.5,1,1,0,1,0,0,2,1,1.0,50,1,1,1,1,0,0,0
174,1,0,2,0,0,0,0,0,0,0,0,1,90,3,0,4,218,1,0,0,1,0,2,3,0,65,0,0,1,5,33,165,2,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,5,0,0,0,1,6,3,0,1,14,14.571428571428573,76,2,22.88079133782085,97,5.4226804123711325,6,10,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,1.0,1,0,1,1,0,0,2,2,1.0,2,1,1,1,2,0,0,0
175,1,0,1,0,0,0,1,0,0,1,0,1,-1,1,0,3,60,4,3,0,0,0,0,0,0,0,0,0,0,23,26,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,23,0,0,0,0,5,0,0,1,6,9.0,23,2,6.5828058860438325,252,9.25,5,13,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,1,0,0,0.04,1,0.29411764705882354,1,0,0,0,0,0,1,2,0.20253164556962025,79,0,1,1,1,0,1,0
176,1,0,0,0,0,0,0,0,0,1,0,1,90,2,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,10,0,0,0,3,0,0,0,5,4.6,10,0,3.4409301068170506,36,5.333333333333333,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,1,1,0,0,1,1,0,0.7,1,0.15384615384615385,1,0,0,1,1,0,2,2,0.8076923076923077,26,1,1,1,0,0,1,0
180,1,0,1,0,0,0,0,0,0,1,0,1,731,1,0,2,70,0,0,0,1,0,0,0,0,17,0,0,0,16,42,0,0,0,1,1,0,0,0,0,0,0,0,17,0,0,0,1,16,0,0,0,0,4,0,0,1,5,13.0,32,3,10.430723848324238,126,6.888888888888888,5,8,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0.8888888888888888,0,0,0,0,0,0,1,0.8888888888888888,1,0.7333333333333333,1,0,0,1,1,0,2,0,1.0,33,1,1,1,1,0,0,0
183,1,0,1,0,0,0,0,0,0,0,0,1,365,2,0,2,70,0,0,0,0,0,0,0,0,0,0,0,0,32,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,29,3,0,0,0,4,0,0,1,6,10.666666666666666,29,2,9.249624617007738,496,10.421370967741936,9,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,0.0,1,0,0,-1,0,0,0,2,0.0,0,0,0,1,0,0,0,0
184,1,0,2,0,0,0,0,0,0,0,0,1,-1,5,2,2,90,0,0,0,0,0,0,0,0,35,0,1,1,15,60,0,0,0,0,1,1,1,0,1,0,0,0,35,0,0,1,1,6,13,0,1,0,4,0,0,1,9,9.0,50,2,14.544949486180954,0,0.0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0.0,0,0.0,1,0,0,1,0,0,2,2,1.0,2,1,1,1,0,0,0,0
187,1,0,0,0,0,0,0,0,0,0,0,1,737,1,0,3,53,1,0,0,0,0,0,0,0,0,0,0,0,20,22,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,20,0,0,0,0,5,0,0,1,6,7.833333333333332,20,0,7.151145984308312,262,8.087786259541986,10,19,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1.0,1,1,0,0,0,0,0,1.0,0,0.3333333333333333,1,1,0,1,1,0,2,0,1.0,9,1,1,1,1,0,0,0
188,1,0,0,1,0,0,0,0,0,1,0,1,-1,3,1,1,37,1,1,0,0,0,0,0,0,1,0,0,0,20,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,4,20,0,0,0,3,0,0,0,6,5.166666666666667,16,0,5.07991688470939,91,7.0,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031746031746031744,1,1,0,0,0,0,0,0.031746031746031744,1,0.7142857142857143,1,1,0,0,0,0,2,2,0.9595959595959596,99,1,1,0,1,0,1,0
